voxel_volume_2021,convex_hull_volume_2021,voxel_area_2021,Model_2021,Iteration_2021,point2tree_Volume_2021,point2tree_area_2021,graham_volume_2021,graham_Area_2021,lky_name,TotalBranches_2021,voxel_volume_2023,convex_hull_volume_2023,voxel_area_2023,Model_2023,Iteration_2023,point2tree_Volume_2023,point2tree_area_2023,graham_volume_2023,graham_Area_2023,TotalBranches_2023,convex_hull_area_2023,convex_hull_area_2021
0.237,0.321126442,0.53,tree_49,3400,0.178773759,0.452148464,0.268881974,0.398413103,蓝20_50_行3_3_000246,208,5.593,30.98255876,10.52,tree_54,3400,12.49727548,10.83753186,19.18108165,10.74842294,3000,12.66870986,0.456288445
0.012,0.003223134,0.08,tree_899,3400,0.005014602,0.056012071,0.002286063,0.031082436,蓝20_50_行6_2_000023,100,0.754,2.276272636,1.82,tree_947,3400,0.685739625,1.501175626,1.205258191,1.598265492,430,2.032328869,0.039214755
0.011,0.004035581,0.09,tree_869,3400,0.001718886,0.042907454,0.002438067,0.041930838,蓝20_50_行8_3_000359,100,0.916,3.675607551,2.07,tree_917,3400,1.248104941,1.732936163,1.859513962,1.664953209,536,2.402682846,0.0437057
0.155,0.173896093,0.33,tree_237,3400,0.09766242,0.264838969,0.121410608,0.155444529,蓝20_50_行16_1_000147,146,0.728,4.875829378,2.41,tree_248,3400,1.404087197,2.336400836,2.36863982,2.041263151,316,3.22348354,0.256937755
0.089,0.447562132,0.36,tree_579,3400,0.158636498,0.810281341,0.358391422,0.799737888,蓝20_50_行10_3_000052,100,1.194,4.422357634,2.81,tree_611,3400,1.570739937,2.707276635,2.537013292,2.005130732,599,3.799774676,1.0156574
0.315,0.570078087,0.71,tree_50,3400,0.288092614,0.524791757,0.401222502,0.464289108,混01_51_行23_3_000436,228,5.447,32.14314524,12.39,tree_55,3400,10.96853898,12.77675167,22.17805039,9.099000359,2436,14.14546795,0.63276875
0.029,0.01362944,0.12,tree_1165,3400,0.009673666,0.080079591,0.011247925,0.053503309,蓝20_50_行6_2_000026,100,0.228,0.574541744,0.83,tree_1229,3400,0.145451376,0.662362635,0.322583252,0.637110778,149,0.842775652,0.06975928
0.017,0.006422786,0.08,tree_217,3400,0.004551207,0.06151898,0.006129369,0.049249202,蓝20_50_行7_2_000442,100,1.171,4.826138415,2.85,tree_226,3400,1.602766938,2.723397128,2.655820707,2.278988175,625,3.922089858,0.051553505
0.241,0.301676399,0.46,tree_432,3400,0.169508875,0.336271678,0.24285344,0.260884877,蓝20_50_行8_2_000039,191,3.284,17.25609288,7.03,tree_458,3400,7.381010822,6.834408025,10.45130322,5.625205541,1737,8.218203408,0.338177205
0.108,0.18916505,0.36,tree_429,3400,0.09761954,0.330317066,0.102065914,0.181794588,蓝20_50_行9_1_000233,100,1.057,4.602398968,2.64,tree_455,3400,1.420893816,2.37424615,2.34598954,2.162258439,534,3.096105423,0.297672225
0.108,0.124960431,0.27,tree_858,3400,0.063195784,0.21085532,0.084303135,0.171790121,蓝20_50_行15_1_000126,100,1.733,8.196922029,4.27,tree_905,3400,3.747513432,4.506790425,4.33649425,2.917726771,960,4.928430634,0.204766855
0.073,0.084155419,0.25,tree_920,3400,0.059968559,0.212973673,0.056430863,0.122044609,蓝20_50_行13_3_000061,100,0.988,3.034118342,2.76,tree_968,3400,1.005956718,2.423459089,1.921347407,2.151745038,623,2.805736376,0.20677192
0.293,0.355677485,0.55,tree_329,3400,0.25948327,0.453716249,0.287603378,0.370030219,蓝20_50_行13_1_000395,221,3.064,13.20628594,6.68,tree_346,3400,5.123975434,6.524541041,9.081245606,5.817331104,1573,7.167073802,0.443043055
0.064,0.059252615,0.23,tree_444,3400,0.023338277,0.162855272,0.037978349,0.14995465,蓝20_50_行14_1_000120,100,0.995,3.069556777,2.11,tree_471,3400,1.43326036,1.818601665,1.899125028,1.677012559,596,2.335848904,0.17015708
0.135,0.141364314,0.3,tree_313,3400,0.082433272,0.236106574,0.093263044,0.205328617,蓝20_50_行5_2_000257,119,0.788,2.807430455,2.04,tree_330,3400,0.977164773,1.886970005,1.57388801,1.786679432,395,2.175772958,0.241696755
0.131,0.155528379,0.3,tree_1097,3400,0.098545304,0.21981333,0.122530438,0.199365221,蓝20_50_行7_2_000347,100,1.705,7.803509826,4.51,tree_1155,3400,2.342270104,4.324391442,3.927768696,3.924277483,1072,5.812642279,0.248621735
0.04,0.026499829,0.15,tree_1147,3400,0.020435834,0.094417771,0.021433435,0.078741264,混01_51_行73_3_000313,100,0.296,1.16311152,1.1,tree_1209,3400,0.309008442,0.974297993,0.739000034,1.003662719,134,1.277614291,0.097502435
0.073,0.063569212,0.15,tree_251,3400,0.027897287,0.099913272,0.038044057,0.075093326,蓝20_50_行5_2_000266,100,0.66,2.18354643,1.5,tree_264,3400,0.795238683,1.323748789,1.048910004,1.086455885,332,1.688388663,0.10991864
0.096,0.096702508,0.22,tree_571,3400,0.035567687,0.135326789,0.059560781,0.114931939,蓝20_50_行8_2_000044,100,2.151,9.026655406,4.63,tree_603,3400,2.952916241,4.630812484,5.594779586,4.257390992,1096,5.352022187,0.15543695
0.059,0.075643908,0.2,tree_1101,3400,0.031105614,0.137316548,0.03424252,0.095619744,绿01-44_1_000407,100,0.845,3.722272521,2.52,tree_1159,3400,0.940587169,2.352397557,1.901472491,2.290130489,440,3.004894021,0.137142725
0.115,0.136855097,0.26,tree_455,3400,0.046371512,0.191548633,0.083416195,0.104290853,蓝20_50_行9_2_000051,100,1.001,3.910801674,3.32,tree_482,3400,1.222452116,3.252460845,2.095601461,3.057725474,621,4.048614276,0.191560005
0.048,0.033769351,0.14,tree_504,3400,0.015890724,0.082617524,0.024524048,0.071226362,蓝20_50_行9_1_000365,100,2.668,7.776993028,4.96,tree_532,3400,3.518485122,4.757215558,5.738660112,4.16372885,1654,5.399430494,0.091979995
0.11,0.097002198,0.24,tree_953,3400,0.036253643,0.157549537,0.071977448,0.143655966,蓝20_50_行18_1_000160,155,1.641,6.171668327,3.71,tree_1006,3400,2.312813273,3.571709409,3.809234318,3.399789302,909,4.247628746,0.177904395
0.159,0.156057782,0.34,tree_42,3400,0.097268876,0.244390655,0.113463356,0.204836479,蓝20_50_行3_2_000016,149,0.88,2.195900489,2.12,tree_47,3400,0.723393326,1.795716284,1.420685446,1.723031901,694,2.139846481,0.24978039
0.113,0.095952199,0.24,tree_938,3400,0.041859063,0.140794895,0.0719637,0.11035585,蓝20_50_行11_1_000517,121,0.606,2.685143507,1.81,tree_988,3400,0.922716601,1.75843222,1.546369777,1.75821829,270,2.094650349,0.171361035
0.188,0.312594678,0.45,tree_73,3400,0.139987274,0.357155654,0.20247823,0.231345289,蓝20_50_行3_3_000288,114,1.049,4.237810029,2.88,tree_78,3400,1.449633931,2.715271032,2.389301209,2.905137131,719,3.443803992,0.377410115
0.106,0.113904724,0.26,tree_628,3400,0.040865959,0.184881851,0.080902581,0.140333802,蓝20_50_行3_2_000007,100,1.264,4.250833215,3.17,tree_662,3400,1.500759768,3.049913707,2.390859551,2.424095144,852,3.280672259,0.19137826
0.118,0.152315593,0.31,tree_1144,3400,0.082255971,0.246170064,0.109989847,0.194733213,蓝20_50_行15_1_000110,100,2.538,16.29351589,6.76,tree_1206,3400,5.353229397,6.684638441,8.697539617,6.751887973,1298,7.988518441,0.227906295
0.159,0.225385827,0.52,tree_361,3400,0.130155432,0.382488414,0.191433299,0.396624886,混01_51_行27_3_000117,122,0.781,2.95093309,2.6,tree_380,3400,1.038804351,2.51156156,1.734271684,2.162131709,440,2.914090095,0.45235418
0.118,0.145563528,0.36,tree_710,3400,0.071702261,0.282160403,0.116482079,0.24543955,蓝20_50_行10_2_000371,100,2.992,13.0035804,5.87,tree_749,3400,4.638113583,5.784449049,8.139566968,4.725622272,1633,6.920748292,0.29075137
0.058,0.050143792,0.24,tree_853,3400,0.016673042,0.16992067,0.034199849,0.150658055,蓝20_50_行18_2_000149,100,1.687,6.212123329,4.08,tree_900,3400,2.550434275,4.005621985,3.988889017,3.342355634,1024,4.551231934,0.175409755
0.023,0.009222163,0.16,tree_359,3400,0.012343559,0.140564459,0.007697268,0.109355411,蓝20_50_行13_1_000431,100,1.797,8.168582793,4,tree_378,3400,3.273381065,4.152929529,5.190543743,2.948189676,929,4.495229617,0.110591645
0.056,0.045373017,0.28,tree_204,3400,0.027236131,0.220897923,0.03778322,0.221208699,混01_51_行02_3_000356,105,4.205,17.90453944,8.49,tree_213,3400,7.528504718,8.157321785,12.5984559,7.242518424,2368,9.452397993,0.227572565
0.316,0.541267235,0.59,tree_717,3400,0.354256851,0.511525285,0.384433714,0.426848991,蓝20_50_行12_1_000258,197,3.973,19.5198171,9.16,tree_756,3400,7.309750984,8.767794013,11.69408119,7.741647256,2138,10.20228847,0.484744575
0.209,0.319841768,0.5,tree_1272,3400,0.186792897,0.419189835,0.2388528,0.322669232,蓝20_50_行18_1_000166,137,0.923,4.052926288,2.55,tree_1338,3400,1.486998775,2.29639661,2.008776871,2.16493783,493,2.708157919,0.440292625
0.039,0.042981775,0.11,tree_1156,3400,0.011689772,0.083269345,0.017924054,0.062025339,蓝20_50_行7_1_000030,100,2.014,8.090501028,4.55,tree_1218,3400,2.735526977,4.361736635,5.011779138,3.611548646,1285,5.269227319,0.085065065
0.17,0.276635835,0.36,tree_954,3400,0.098741151,0.263542772,0.156706067,0.185018669,绿01-24_1_000084,101,4.624,24.59645842,8.44,tree_1007,3400,8.783200002,8.356934436,12.58770381,7.581808633,2384,10.34579778,0.28901762
0.162,0.195014023,0.26,tree_496,3400,0.124487694,0.195741687,0.135043453,0.134116344,蓝20_50_行17_1_000317,100,1.156,4.279829103,3.14,tree_524,3400,1.464879389,2.909305834,2.569130092,2.898801567,598,3.520762667,0.19616815
0.135,0.224839626,0.32,tree_1054,3400,0.101918958,0.264356423,0.123147199,0.170382231,蓝20_50_行10_1_000240,106,1.56,8.074321886,4.03,tree_1111,3400,2.976199025,4.039463337,4.211282282,3.212920959,759,4.691365872,0.267316
0.091,0.120003826,0.28,tree_956,3400,0.06604224,0.211918514,0.074065641,0.15110246,蓝20_50_行45_3_000234,100,0.628,2.444128138,1.63,tree_1009,3400,0.706437273,1.502461815,1.197214999,1.512019907,357,1.872536797,0.22940865
0.249,0.363982627,0.41,tree_62,3400,0.174056563,0.341256417,0.231366734,0.233658478,蓝20_50_行6_1_000175,167,2.485,14.96808178,5.15,tree_67,3400,4.502356978,4.989102999,6.564566363,3.927689676,1188,7.48597016,0.35020524
0.144,0.176914417,0.31,tree_1210,3400,0.062862385,0.211041799,0.116516811,0.19765126,蓝20_50_行11_1_000261,100,0.395,1.347306952,1.36,tree_1275,3400,0.419451419,1.149836692,0.699451184,0.967997286,245,1.461496197,0.243397035
0.243,0.353845972,0.45,tree_703,3400,0.229397449,0.371749671,0.251910289,0.262570832,蓝20_50_行4_2_000332,174,0.467,1.751249058,1.4,tree_741,3400,0.425062597,1.204981447,0.739042041,1.136513539,299,1.563877151,0.36315097
0.174,0.212693291,0.39,tree_1236,3400,0.123186252,0.305222262,0.140873692,0.251250508,蓝20_50_行16_1_000131,147,2.424,10.92073951,5.17,tree_1301,3400,3.812054134,5.214786515,5.495185409,4.183641229,1521,6.00828678,0.3078303
0.053,0.036598594,0.22,tree_819,3400,0.01165834,0.150078278,0.035718198,0.144464047,蓝20_50_行12_2_000240,100,0.561,1.517020552,1.42,tree_864,3400,0.625308019,1.187256061,0.946144062,0.992527781,353,1.511117262,0.16233775
0.122,0.21574872,0.56,tree_289,3400,0.049650848,0.424344487,0.122130957,0.38568566,蓝20_50_行12_1_000524,134,2.043,8.038066358,5.07,tree_304,3400,4.307425895,5.205345418,6.359752674,4.922609573,1006,5.75523673,0.48444875
0.13,0.122149901,0.3,tree_655,3400,0.059790751,0.184945394,0.08351347,0.143218052,蓝20_50_行12_2_000210,112,1.241,4.744415246,2.85,tree_692,3400,1.976678246,2.736787777,3.0440761,2.299492766,584,3.297744299,0.2351001
0.177,0.270664278,0.41,tree_1106,3400,0.116276047,0.310564409,0.155675301,0.171736058,蓝20_50_行6_1_000173,100,4.299,22.82023875,8.31,tree_1165,3400,9.201249963,8.001828954,14.78136921,7.548736847,2225,9.509676128,0.332617335
0.105,0.133519857,0.29,tree_989,3400,0.062112464,0.202197318,0.093182898,0.18207367,蓝20_50_行3_3_000344,107,2.46,14.03848802,6.64,tree_1044,3400,4.291179914,6.502282558,9.229260168,5.904514507,1122,7.53242865,0.223862695
0.084,0.094621611,0.28,tree_389,3400,0.060070324,0.228696156,0.066751347,0.15286396,蓝20_50_行7_2_000031,100,0.864,3.343242099,2.03,tree_411,3400,1.140942313,2.071999259,1.473692258,1.201359947,488,2.454806595,0.20468942
0.074,0.073858215,0.26,tree_1242,3400,0.034290037,0.174109688,0.048395351,0.163312173,蓝20_50_行8_1_000343,100,1.788,5.159958383,4.29,tree_1307,3400,2.237256829,4.246739092,3.940607625,3.655887676,1020,4.865701617,0.193052825
0.17,0.247616807,0.42,tree_236,3400,0.107160906,0.294329185,0.159935394,0.291165043,蓝20_50_行7_3_000195,121,2.184,8.236551585,3.84,tree_247,3400,3.898088102,3.764585666,5.195327268,2.530191591,1129,4.191845916,0.340634465
0.345,0.548030838,0.58,tree_527,3400,0.32429699,0.468248393,0.385011996,0.307474155,蓝20_50_行13_1_000265,219,3.122,10.67667416,5.7,tree_558,3400,3.917261659,0,7.11052017,4.881558862,1814,6.335939155,0.48060246
0.205,0.312734053,0.45,tree_1240,3400,0.196723599,0.341514563,0.217875506,0.263995704,蓝20_50_行16_1_000180,133,4.141,21.99072306,9.04,tree_1305,3400,8.366682466,9.09545051,12.50558088,7.208333739,2021,10.75060261,0.38328302
0.21,0.358775685,0.5,tree_1154,3400,0.18419676,0.345669504,0.239990716,0.398372868,蓝20_50_行3_3_000282,148,1.425,6.10794464,3.32,tree_1216,3400,2.163326427,3.078022885,3.167746324,3.114219979,1027,3.751654528,0.444624625
0.244,0.473926915,0.51,tree_335,3400,0.271064808,0.37999173,0.296523965,0.334879393,蓝20_50_行8_3_000187,182,3.531,19.58855552,6.08,tree_353,3400,9.876955236,6.479771219,10.56397619,4.761128674,1570,7.133751483,0.42710648
0.194,0.250426847,0.41,tree_774,3400,0.156131602,0.347139854,0.185462492,0.241272977,蓝20_50_行5_2_000446,150,3.247,14.3021796,5.77,tree_815,3400,6.138999486,5.802360263,8.963015058,4.9521857,1736,6.29570941,0.350494805
0.13,0.178677658,0.35,tree_342,3400,0.082294731,0.30036594,0.117365908,0.22843444,蓝20_50_行13_3_000253,100,3.255,16.88164297,6.43,tree_360,3400,8.304198907,6.157887458,10.86463973,5.042994819,1757,6.869215431,0.30648456
0.144,0.200139579,0.32,tree_692,3400,0.068779291,0.206613001,0.094595105,0.139641595,蓝20_50_行9_2_000278,119,0.907,3.309461578,2.46,tree_730,3400,1.204556582,2.20674302,2.046424851,2.26304021,527,2.764069019,0.25305203
0.026,0.013993538,0.09,tree_793,3400,0.008852819,0.064267324,0.01133424,0.040304771,蓝20_50_行7_1_000433,100,1.321,5.082198596,3.72,tree_837,3400,1.831887293,3.696055019,3.108663351,3.899310231,788,4.46409439,0.051475085
0.082,0.133622979,0.28,tree_970,3400,0.076930176,0.235132986,0.063472798,0.118791535,蓝20_50_行13_3_000278,100,1.322,6.194501208,3.69,tree_1024,3400,2.112296498,3.591892689,3.942910733,3.175792879,607,4.278384473,0.20660689
0.035,0.021647783,0.15,tree_1216,3400,0.009038915,0.109956781,0.018299066,0.092080049,蓝20_50_行9_1_000498,100,0.595,2.783289271,2,tree_1281,3400,0.754923317,1.923827003,1.524468872,1.376261981,342,2.459069848,0.114217985
0.114,0.168774497,0.34,tree_469,3400,0.121604899,0.258715667,0.12201801,0.206357673,蓝20_50_行13_2_000310,100,0.478,1.488881842,1.47,tree_497,3400,0.441610406,1.32342496,0.881381419,1.325077723,302,1.724550756,0.283003165
0.14,0.150480117,0.28,tree_810,3400,0.071837813,0.187962706,0.106827494,0.125807467,蓝20_50_行12_2_000417,106,0.552,2.125895999,1.73,tree_855,3400,0.68142864,1.582750499,1.186794537,1.181796413,312,1.894029547,0.20332007
0.137,0.136994744,0.28,tree_269,3400,0.068241442,0.188743934,0.102331396,0.176540422,蓝20_50_行14_1_000274,111,1.94,9.771819137,5.54,tree_283,3400,3.728939358,5.742754671,5.843962431,5.461243745,949,6.292759551,0.201776925
0.103,0.154048376,0.34,tree_240,3400,0.085414066,0.265319206,0.083625221,0.152925147,蓝20_50_行10_1_000523,100,1.354,7.689009178,4.26,tree_253,3400,3.132120727,4.302599947,3.936158578,3.87529685,669,4.864214159,0.26475519
0.09,0.095831925,0.26,tree_1218,3400,0.061072679,0.207573514,0.058450645,0.13523653,蓝20_50_行16_1_000420,100,0.415,1.137607528,1.36,tree_1283,3400,0.346511318,1.213020301,0.765926561,1.269029323,268,1.584628794,0.196058585
0.125,0.136259462,0.26,tree_1186,3400,0.056078202,0.179692327,0.08740904,0.200281964,蓝20_50_行6_1_000328,117,1.363,5.704101357,3.23,tree_1250,3400,1.875973736,3.058131716,3.148111813,3.357304251,694,3.872515577,0.20546688
0.239,2.393845624,0.55,tree_161,3400,0.72723082,1.779033681,0.996569268,1.435229073,蓝20_50_行12_1_000325,173,3.276,20.0162862,8.22,tree_169,3400,7.644286956,9.121718274,12.56069314,8.830390254,1685,10.78167935,2.20754787
0.12,0.138670667,0.3,tree_494,3400,0.070903816,0.197092791,0.09089301,0.153260942,蓝20_50_行13_2_000251,100,1.009,3.44388851,2.53,tree_522,3400,1.397747863,2.231833727,2.009417434,2.03834202,649,2.807271596,0.21984212
0.045,0.032106044,0.17,tree_1044,3400,0.021187684,0.111235873,0.021831738,0.059732042,蓝20_50_行15_2_000390,100,1.192,5.504457367,3.08,tree_1100,3400,1.990984853,3.191009342,2.859476436,2.78076636,643,3.460096961,0.113970535
0.177,0.283616271,0.48,tree_1226,3400,0.160855257,0.376826676,0.201438318,0.29692593,蓝20_50_行5_2_000483,132,0.968,3.522953959,2.33,tree_1291,3400,1.507337086,2.145044453,1.923422132,1.8121951,537,2.433272649,0.38940356
0.013,0.004284571,0.1,tree_1112,3400,0.000799608,0.03732939,0.00350486,0.067179553,蓝20_50_行12_2_000074,100,0.67,2.191832993,1.55,tree_1173,3400,0.830383237,1.475191496,1.216542835,1.247029997,394,1.587945307,0.069150195
0.086,0.066217949,0.23,tree_388,3400,0.040372584,0.148818467,0.051599749,0.108830916,蓝20_50_行14_1_000397,100,1.613,7.031359485,3.65,tree_410,3400,2.198648463,3.339240443,4.236758216,3.147041952,972,3.943608455,0.16292456
0.208,0.318064412,0.47,tree_479,3400,0.189838304,0.346562114,0.212772538,0.290402961,绿01-23_1_000066,144,5.716,32.88720737,11.85,tree_507,3400,13.60508153,12.53266368,22.04340365,12.18889811,2915,13.62892195,0.38437171
0.091,0.234264201,0.25,tree_253,3400,0.072192169,0.19254345,0.068869583,0.10365765,蓝20_50_行13_2_000366,100,2.147,8.985955899,4.65,tree_266,3400,3.135294397,4.07030601,5.985297144,4.405973345,1138,5.482351642,0.43454831
0.169,0.290471904,0.34,tree_407,3400,0.155836255,0.267607022,0.159915953,0.196494321,蓝20_50_行12_1_000082,100,3.026,12.69887068,6.82,tree_431,3400,4.426864622,6.49334813,7.994171907,5.428265882,1762,7.749092913,0.26567576
0.109,0.107105688,0.31,tree_1222,3400,0.03873969,0.178453245,0.074066872,0.138606514,蓝20_50_行14_2_000230,111,1.132,4.215007595,2.63,tree_1287,3400,1.91606878,2.517379674,2.792907855,1.972969866,515,2.869844979,0.23245994
0.167,0.188565041,0.33,tree_916,3400,0.097580752,0.237311599,0.133974839,0.217679109,蓝20_50_行11_1_000232,126,1.767,6.037925206,3.45,tree_964,3400,2.59213101,3.366839002,3.822571614,2.872423296,996,3.6897632,0.258318545
0.008,0.001419367,0.08,tree_697,3400,0.002360047,0.05606063,0,0.043495825,蓝20_50_行6_2_000412,100,0.575,1.540320294,1.69,tree_735,3400,0.467184052,1.543557827,0.932759939,1.312572695,390,1.84542636,0.04348506
0.271,1.002033102,0.69,tree_1022,3400,0.334579402,0.93813062,0.583528708,0.969596162,蓝20_50_行13_3_000458,171,4.444,33.91533261,12.08,tree_1078,3400,14.4966857,12.98120712,22.38884215,11.06912044,2332,14.6785623,1.210789255
0.032,0.022335342,0.19,tree_57,3400,0.013603631,0.169686951,0.019704025,0.114634751,蓝20_50_行14_2_000270,100,0.913,2.94194652,2.53,tree_62,3400,1.063078523,2.330986305,1.87410215,2.143475079,555,2.901882047,0.144536905
0.429,1.016434013,0.77,tree_390,3400,0.3145522,0.626348339,0.590499895,0.52619821,混01_51_行50_3_000443,370,3.986,25.09440096,9.2,tree_412,3400,9.345522104,9.630865987,14.54316617,8.682864025,2210,11.68813409,0.75759527
0.265,0.516596792,0.53,tree_652,3400,0.159417156,0.474746874,0.298251571,0.328141878,混01_51_行45_3_000181,185,3.166,15.6339594,6.61,tree_689,3400,7.832043526,6.786273928,10.02527491,5.903254831,1675,7.637572709,0.44032577
0.095,0.082095877,0.23,tree_815,3400,0.034380464,0.141340605,0.059663729,0.112368313,蓝20_50_行15_1_000309,100,1.213,4.430606795,2.22,tree_860,3400,1.860761942,2.032208415,2.398480198,2.062625607,590,2.572267423,0.16876661
0.036,0.028725674,0.14,tree_799,3400,0.007086465,0.08677941,0.018232507,0.074816789,蓝20_50_行11_3_000050,100,0.661,2.075712685,1.81,tree_844,3400,0.643605163,1.693085111,1.281663934,1.583066066,384,1.894240123,0.1125715
0.112,0.161883943,0.28,tree_364,3400,0.079766232,0.198985583,0.085618535,0.13869191,蓝20_50_行3_3_000249,100,3.138,14.79883428,7.58,tree_383,3400,6.236382675,7.58097022,11.10053946,6.742458149,1661,9.04326718,0.22844535
0.148,0.179333862,0.27,tree_180,3400,0.068456673,0.149820191,0.095014409,0.127876325,蓝01_31_行2_2_000504,114,0.49,1.73899021,1.75,tree_189,3400,0.523725691,1.555150336,1.032495856,1.601589606,227,2.223268468,0.192012325
0.009,0.002947572,0.07,tree_568,3400,0.002767209,0.046991906,0.002113625,0.036096097,蓝20_50_行18_2_000187,100,0.61,1.545050036,1.52,tree_600,3400,0.514463729,1.273483167,0.873592101,0.965671705,389,1.690979467,0.040746315
0.083,0.058652049,0.22,tree_1046,3400,0.027629991,0.154919039,0.04860288,0.135801895,蓝20_50_行13_1_000393,101,0.917,3.369741285,2.13,tree_1102,3400,1.096612172,1.792843867,1.983063552,1.820248719,520,2.511158626,0.16132931
0.093,0.075217567,0.27,tree_538,3400,0.03032484,0.171694608,0.05811764,0.161622524,蓝20_50_行12_1_000252,100,2.931,9.932426092,5.19,tree_569,3400,5.62212616,4.988187559,6.785499809,4.338988766,1826,5.418764183,0.189877935
0.069,0.094874486,0.22,tree_772,3400,0.053848506,0.200500508,0.043216445,0.09238657,蓝20_50_行3_2_000393,100,3.241,18.28515649,8.62,tree_812,3400,6.638610331,8.579360419,11.27075686,8.864397842,1608,9.980827959,0.18769148
0.16,0.202233107,0.27,tree_1163,3400,0.108842311,0.244842314,0.117840459,0.160365278,蓝20_50_行3_3_000336,117,1.779,12.04478608,5.62,tree_1227,3400,4.356134573,5.8965369,6.740315412,4.456265528,909,7.038977351,0.23780448
