region,file_name,treeID,Model,point2tree_area,voxel_volume,convex_hull_volume,voxel_area,Iteration,point2tree_volume,Recon_iter,Precision,Recall,F1 Score,graham_volume,graham_Area,convex_hull_area,density_points_per_m2,num_point,bounding_box_area_m2
NIBIO,./NIBIO/plot_13_annotated.las,6,tree_128,12.43433407,37.28,73.15077483,11.28,3400,44.83145208,3400,0.971408393,0.78607,0.868966581,39.5912004,6.534000011,11.14095,4922.872772,84955,17.2572
NIBIO,./NIBIO/plot_13_annotated.las,7,tree_129,12.85488024,46.928,69.491807,12.52,3400,56.26588225,3400,0.9778,0.87558,0.923871115,50.16855244,9.218449374,12.31655,6157.900894,100000,16.2393
NIBIO,./NIBIO/plot_13_annotated.las,8,tree_130,9.813246665,19.392,34.22507567,10.84,3400,16.42449551,3400,0.972892222,0.89682,0.933308551,23.16315492,8.000950064,10.71745,2617.383512,32131,12.276
NIBIO,./NIBIO/plot_13_annotated.las,9,tree_131,9.848949337,37.16,75.34515083,9.92,3400,44.66040249,3400,0.962269846,0.76145,0.850161789,42.14546011,6.745199829,9.590650001,4999.602872,62947,12.5904
NIBIO,./NIBIO/plot_13_annotated.las,10,tree_132,24.86584406,77.128,330.1993292,22.48,3400,212.9825644,3400,0.84628,0.53962,0.65902246,112.9371353,19.38785009,25.62325,2909.141687,100000,34.3744
NIBIO,./NIBIO/plot_13_annotated.las,11,tree_133,17.56453936,44.488,169.0831342,15.28,3400,84.15435813,3400,0.946922732,0.66512,0.781390263,54.19654213,9.785399924,17.27515,3237.611551,82427,25.4592
NIBIO,./NIBIO/plot_13_annotated.las,13,tree_134,6.700420375,14.576,44.00783167,8.04,3400,13.09817758,3400,0.958141185,0.80897,0.877259429,14.11292008,4.698649745,8.59395,1621.179757,19733,12.172
NIBIO,./NIBIO/plot_13_annotated.las,14,tree_135,7.26680179,26.624,49.748334,7.76,3400,26.86529751,3400,0.960447328,0.84136,0.896968229,25.75778023,4.503000315,7.2558,3692.857781,41312,11.187
NIBIO,./NIBIO/plot_13_annotated.las,15,tree_136,8.349370529,25.432,41.99736334,8.72,3400,26.30101673,3400,0.972526427,0.85437,0.909627269,25.97650489,6.171299859,8.216450001,3017.028638,36799,12.1971
NIBIO,./NIBIO/plot_13_annotated.las,19,tree_137,4.803315368,14.2,23.1202545,5.6,3400,9.876310396,3400,0.975078049,0.88994,0.930565749,13.58872013,3.269149844,5.08835,2515.197054,18578,7.3863
NIBIO,./NIBIO/plot_13_annotated.las,20,tree_138,7.493076117,20.424,38.599638,8.28,3400,19.20740281,3400,0.966656081,0.87894,0.920713589,22.75540009,5.268800453,7.892699999,2824.113933,31490,11.1504
NIBIO,./NIBIO/plot_13_annotated.las,21,tree_139,10.15967124,28.736,67.247509,10.76,3400,32.4566181,3400,0.969589538,0.73828,0.838270779,33.43094522,7.211399606,10.54145,3249.615975,50772,15.624
NIBIO,./NIBIO/plot_13_annotated.las,23,tree_140,7.828031003,25.376,40.19600417,8.12,3400,27.78356304,3400,0.965158812,0.84627,0.901812914,26.70168496,5.73465108,7.6401,3256.598866,32806,10.0737
NIBIO,./NIBIO/plot_13_annotated.las,24,tree_141,0.734090184,0.464,1.598095334,0.96,3400,0.385743696,3400,0.914285714,0.32342,0.47781679,0.038044991,0.095999943,1.2069,42.89215686,105,2.448
NIBIO,./NIBIO/plot_13_annotated.las,25,tree_142,14.43227007,49.688,81.11863266,13.64,3400,64.66004927,3400,0.972967305,0.81917,0.889469378,57.68829997,10.39880146,13.3824,5724.971335,95366,16.6579
NIBIO,./NIBIO/plot_13_annotated.las,28,tree_143,5.586040929,15.728,27.54366217,6.96,3400,13.47121212,3400,0.950711149,0.86443,0.905519925,15.19604483,4.000150121,6.5859,1839.833104,15257,8.292599999
NIBIO,./NIBIO/plot_13_annotated.las,29,tree_144,17.72404244,53.72,128.2819387,13.8,3400,107.4823932,3400,0.9475,0.70951,0.811414204,62.22638017,11.35714973,13.7674,5389.789582,100000,18.5536
NIBIO,./NIBIO/plot_13_annotated.las,30,tree_145,12.21986927,40.856,76.355791,11.28,3400,47.54174327,3400,0.968219556,0.78522,0.867170308,43.65285968,7.792899938,11.3119,5194.484436,81182,15.6285
NIBIO,./NIBIO/plot_13_annotated.las,31,tree_146,5.260449066,11.392,16.70648083,6.32,3400,7.834152651,3400,0.966246348,0.91674,0.940842378,11.36922976,5.362849312,6.153199999,1483.213211,13006,8.768799999
NIBIO,./NIBIO/plot_13_annotated.las,32,tree_147,7.811228989,23.752,77.19748884,7.16,3400,35.17572987,3400,0.953041001,0.81837,0.880586339,21.34219967,4.408099928,6.8473,5324.93057,49852,9.362000001
NIBIO,./NIBIO/plot_13_annotated.las,33,tree_148,6.292789073,21.184,31.83759316,7.36,3400,19.9438677,3400,0.964917376,0.89933,0.93096995,20.4270452,4.869350215,7.02415,3580.281573,34433,9.617400001
NIBIO,./NIBIO/plot_13_annotated.las,34,tree_149,11.15341768,36.296,68.05364567,11.04,3400,38.93797983,3400,0.955445766,0.79713,0.869137298,39.69809662,5.766500102,11.25445,4708.780042,67199,14.271
NIBIO,./NIBIO/plot_13_annotated.las,35,tree_150,13.76060342,54.712,109.1135845,13.36,3400,71.52070384,3400,0.953458256,0.72057,0.820814599,69.86590737,9.797999617,12.86325,4596.378658,77221,16.8004
NIBIO,./NIBIO/plot_13_annotated.las,36,tree_151,25.56151341,63.576,191.8738298,18.32,3400,162.2150304,3400,0.90781,0.62309,0.738973588,82.13465236,13.47339932,18.96895,4163.717367,100000,24.017
NIBIO,./NIBIO/plot_16_annotated.las,1,tree_152,5.335979042,18.232,31.18743783,6.32,3400,14.37726558,3400,0.96617969,0.88699,0.924892877,17.07573992,3.68945025,5.97835,2653.649168,22383,8.434799999
NIBIO,./NIBIO/plot_16_annotated.las,2,tree_153,24.66075175,76.448,184.689052,20.96,3400,144.3773685,3400,0.91587,0.66392,0.769804101,114.699885,14.81494988,22.0193,3684.706992,100000,27.1392
NIBIO,./NIBIO/plot_16_annotated.las,3,tree_154,6.639050173,21.168,45.69612701,7.84,3400,17.70174137,3400,0.942047742,0.81575,0.874361626,24.62879016,6.272450447,7.91045,1789.807824,20862,11.656
NIBIO,./NIBIO/plot_16_annotated.las,4,tree_155,12.49778004,41.624,106.4292308,12.72,3400,50.07037337,3400,0.953315031,0.69413,0.803334315,56.01189,8.892900073,13.54405,3794.434189,70301,18.5274
NIBIO,./NIBIO/plot_16_annotated.las,5,tree_156,9.987028478,35.2,59.48723,9.96,3400,44.21473145,3400,0.969553573,0.84845,0.90496822,38.54216502,6.75405015,9.791849999,4631.73516,60861,13.14
NIBIO,./NIBIO/plot_16_annotated.las,6,tree_157,6.013818419,25.768,41.11394033,6.68,3400,23.16977101,3400,0.969084537,0.8806,0.922725823,24.55475508,4.252950408,6.42895,4291.998476,41662,9.706899999
NIBIO,./NIBIO/plot_16_annotated.las,7,tree_158,17.1886882,50.304,103.2531562,15.24,3400,75.88090604,3400,0.9635,0.79052,0.868480428,67.44838272,11.34600043,15.7824,4586.314437,100000,21.804
NIBIO,./NIBIO/plot_16_annotated.las,8,tree_159,8.057207868,11.488,35.3251495,8.56,3400,12.5321528,3400,0.95773676,0.74865,0.840383484,12.68148241,5.682000015,9.994300001,668.95923,11594,17.3314
NIBIO,./NIBIO/plot_16_annotated.las,9,tree_160,22.56473807,74.416,174.433337,19.68,3400,148.5855004,3400,0.93186,0.64087,0.759445192,108.4217754,16.30785051,19.921,3515.358602,100000,28.4466
NIBIO,./NIBIO/plot_16_annotated.las,10,tree_161,18.00413953,63.104,141.9188905,16.72,3400,83.68699749,3400,0.93889,0.74121,0.828420519,83.0713483,13.14780034,17.75335,4185.921908,100000,23.8896
NIBIO,./NIBIO/plot_16_annotated.las,11,tree_162,8.055800526,26.8,47.695334,8.64,3400,26.17116653,3400,0.967677785,0.83881,0.89864743,27.51246235,5.889399798,7.87115,3101.73534,37714,12.159
NIBIO,./NIBIO/plot_16_annotated.las,13,tree_163,44.7041568,145.392,348.2868255,43.04,3400,215.5386312,3400,0.75348,0.65927,0.703233778,248.6836748,36.79655096,42.43535,1797.284304,100000,55.6395
NIBIO,./NIBIO/plot_16_annotated.las,15,tree_164,6.953677144,15.296,37.19301534,7.92,3400,12.60716032,3400,0.95641953,0.84038,0.894652777,14.40574008,3.978449928,7.460300001,1587.620579,16590,10.4496
NIBIO,./NIBIO/plot_16_annotated.las,16,tree_165,11.95919769,42.816,77.3914245,11.6,3400,49.29798994,3400,0.967592948,0.80506,0.878875224,48.89752762,8.017299511,11.3445,4712.585465,78162,16.5858
NIBIO,./NIBIO/plot_16_annotated.las,18,tree_166,4.715962676,9.4,14.6270955,5.56,3400,8.185846649,3400,0.966408551,0.85773,0.908831849,10.30565008,4.029800328,5.08715,1424.930456,9169,6.434699998
NIBIO,./NIBIO/plot_16_annotated.las,19,tree_167,19.36620013,62.84,136.59986,16.96,3400,104.3623975,3400,0.95106,0.74956,0.838372515,86.56962032,13.76339929,18.2575,3435.859377,100000,29.1048
NIBIO,./NIBIO/plot_16_annotated.las,20,tree_168,13.13751824,45.896,80.9757845,12.68,3400,59.396183,3400,0.94713532,0.753,0.838983683,54.13496933,8.994299046,12.40845,4359.276704,67285,15.4349
NIBIO,./NIBIO/plot_16_annotated.las,21,tree_169,5.375229984,12.928,28.765938,6.08,3400,12.50818861,3400,0.95655399,0.69363,0.804146141,15.19740526,4.058450275,5.79215,1170.741995,9437,8.0607
NIBIO,./NIBIO/plot_16_annotated.las,24,tree_170,16.50572566,56.56,128.3602557,15.88,3400,74.55509744,3400,0.95257,0.7482,0.838106121,72.64819332,8.887999959,16.13075,4755.021302,100000,21.0304
NIBIO,./NIBIO/plot_16_annotated.las,26,tree_171,9.758968946,34.584,79.47477767,10.04,3400,43.12119379,3400,0.931560391,0.7106,0.806214566,39.30551987,6.165699834,10.339,3443.049389,49635,14.416
NIBIO,./NIBIO/plot_16_annotated.las,27,tree_172,2.905280009,5.344,7.772391167,3.64,3400,2.823407433,3400,0.971459934,0.95562,0.963474868,4.94404758,2.398049596,3.5803,1249.289842,6377,5.104500001
NIBIO,./NIBIO/plot_16_annotated.las,29,tree_173,9.780256618,11.944,32.94139283,10.44,3400,10.4779597,3400,0.938316231,0.76458,0.842585486,16.20107766,7.929450999,11.6394,596.0895526,8576,14.3871
NIBIO,./NIBIO/plot_16_annotated.las,33,tree_174,18.21028313,60.376,175.9907823,16.8,3400,96.12735116,3400,0.89699,0.63634,0.744511118,84.5876901,10.91175077,17.38905,4116.208807,100000,24.2942
NIBIO,./NIBIO/plot_16_annotated.las,34,tree_175,7.726425525,27.088,71.655748,9.08,3400,29.76637566,3400,0.942429116,0.75926,0.840986434,30.94698991,6.160449937,9.1769,2514.434634,33576,13.3533
NIBIO,./NIBIO/plot_16_annotated.las,35,tree_176,18.20875392,19.008,58.25177267,19.4,3400,14.7918283,3400,0.963451864,0.89478,0.927847031,33.01733536,18.38854997,21.2096,872.4995873,23257,26.6556
NIBIO,./NIBIO/plot_16_annotated.las,36,tree_177,1.156287612,0.816,3.062088999,1.4,3400,0.542584077,3400,0.988133765,0.58512,0.735007716,0.251809996,0.382999832,2.0382,272.2626881,927,3.404799999
NIBIO,./NIBIO/plot_16_annotated.las,37,tree_178,8.244206207,23.776,73.93218617,8.4,3400,33.2550041,3400,0.942761635,0.63133,0.75623768,25.94838029,4.991849906,8.843600001,1526.47486,19445,12.7385
NIBIO,./NIBIO/plot_16_annotated.las,39,tree_179,13.87205919,46.424,90.64509033,12.48,3400,62.03538829,3400,0.955522491,0.75821,0.845507349,52.30587052,9.625849952,11.9638,4953.825535,81322,16.416
NIBIO,./NIBIO/plot_17_annotated.las,1,tree_180,11.2924732,39.184,73.67417234,11.44,3400,44.24383717,3400,0.966868011,0.81087,0.882024527,44.35353283,7.077450167,11.3439,4944.16653,72347,14.6328
NIBIO,./NIBIO/plot_17_annotated.las,2,tree_181,10.97541126,37.056,85.897267,11.84,3400,41.89377891,3400,0.932932972,0.75288,0.833291222,43.76261996,6.902750007,11.6666,3368.000731,51620,15.3266
NIBIO,./NIBIO/plot_17_annotated.las,3,tree_182,20.84991173,80.408,205.942732,18.92,3400,135.3840125,3400,0.891,0.62332,0.733501664,122.5688646,14.26095001,19.6999,3611.229479,100000,27.6914
NIBIO,./NIBIO/plot_17_annotated.las,4,tree_183,12.17993063,40.8,86.85006333,11.4,3400,53.21920601,3400,0.970785243,0.77642,0.862791686,46.78645027,6.215399706,11.6246,5073.986929,77632,15.3
NIBIO,./NIBIO/plot_17_annotated.las,5,tree_184,18.29785868,58.76,154.2538327,16.72,3400,108.2922781,3400,0.927641116,0.70479,0.801004313,91.46011976,11.92230004,17.49275,3260.368664,88296,27.0816
NIBIO,./NIBIO/plot_17_annotated.las,6,tree_185,19.36232594,62.064,136.7440278,17.76,3400,99.14127954,3400,0.95852,0.75293,0.843376626,88.30151426,11.69304916,18.279,3830.977282,100000,26.103
NIBIO,./NIBIO/plot_17_annotated.las,7,tree_186,15.75985143,70.272,144.0145468,15.4,3400,95.29471964,3400,0.90347,0.72924,0.807058771,86.51368007,10.04580031,15.96615,4538.069869,100000,22.0358
NIBIO,./NIBIO/plot_17_annotated.las,8,tree_187,8.510900192,30.712,63.07787683,9,3400,31.23985013,3400,0.968834593,0.8673,0.915259966,30.98918016,4.800449566,8.875,4053.380073,56890,14.0352
NIBIO,./NIBIO/plot_17_annotated.las,9,tree_188,8.845348409,25.432,42.70031017,8.68,3400,28.99669704,3400,0.976284855,0.86283,0.916057917,28.26373517,5.384649764,8.531050001,3573.42885,43896,12.284
NIBIO,./NIBIO/plot_17_annotated.las,10,tree_189,21.19552497,73.152,193.3480532,19.08,3400,134.2183772,3400,0.89785,0.6621,0.762160947,99.1081052,13.89524991,19.90045,3737.172157,100000,26.7582
NIBIO,./NIBIO/plot_17_annotated.las,11,tree_190,19.37472423,31.008,87.28407833,20.84,3400,30.39900568,3400,0.946219863,0.8346,0.886911826,56.84500838,16.38794916,23.14785,1007.623599,35422,35.154
NIBIO,./NIBIO/plot_17_annotated.las,12,tree_191,6.596558769,13.744,30.94501833,7.56,3400,11.92068717,3400,0.968026797,0.80475,0.878869315,14.94857967,4.83910024,7.887749999,1721.516864,16420,9.538099998
NIBIO,./NIBIO/plot_17_annotated.las,13,tree_192,38.28676431,105.552,246.6919763,35.24,3400,162.5139734,3400,0.8755,0.72089,0.790708029,167.7095345,26.31620052,36.017,1940.737635,100000,51.5268
NIBIO,./NIBIO/plot_17_annotated.las,14,tree_193,6.230727021,23.688,45.77161067,6.96,3400,21.67411501,3400,0.959768512,0.83818,0.894862969,25.90092764,4.140850112,6.54765,3447.596154,28684,8.32
NIBIO,./NIBIO/plot_17_annotated.las,15,tree_194,22.56221836,64.232,108.7427403,19,3400,99.89167909,3400,0.90512,0.71193,0.796984733,78.1284126,14.79810008,19.90165,3457.288656,100000,28.9244
NIBIO,./NIBIO/plot_17_annotated.las,17,tree_195,6.348047029,19.632,36.78781583,6.92,3400,17.73133457,3400,0.977127818,0.88314,0.927759598,18.33352516,4.366949893,6.50455,3927.140604,36857,9.3852
NIBIO,./NIBIO/plot_17_annotated.las,18,tree_196,4.817233303,15.704,21.316738,5.76,3400,12.35094014,3400,0.972732913,0.95322,0.962877608,14.55220759,4.060950109,5.5772,3884.195838,30623,7.884000003
NIBIO,./NIBIO/plot_17_annotated.las,19,tree_197,15.79119772,29.088,84.8047875,15.28,3400,37.41000152,3400,0.952823582,0.76358,0.847769182,48.77022771,11.19924966,16.56895,1338.999523,31414,23.4608
NIBIO,./NIBIO/plot_17_annotated.las,22,tree_198,17.73352397,51.368,122.4190997,16.24,3400,71.21047643,3400,0.927463033,0.68327,0.786856237,64.31575481,9.594399391,16.62315,2976.945312,76623,25.7388
NIBIO,./NIBIO/plot_17_annotated.las,23,tree_199,13.51468548,40.6,75.40862217,13.32,3400,51.25144462,3400,0.954765499,0.77499,0.855535611,54.84487953,10.63650023,13.48845,3084.18867,57633,18.6866
NIBIO,./NIBIO/plot_17_annotated.las,26,tree_200,18.63179036,67.464,149.7642362,16.32,3400,113.1509691,3400,0.93981,0.69816,0.801159667,95.644885,12.13370003,17.2657,4247.402713,100000,23.5438
NIBIO,./NIBIO/plot_17_annotated.las,28,tree_201,29.98776003,126.416,390.358493,28.84,3400,227.6698851,3400,0.77145,0.55942,0.648545025,219.0709249,21.4390989,29.83765,2624.671916,100000,38.1
NIBIO,./NIBIO/plot_17_annotated.las,30,tree_202,20.20536482,42.192,91.70413983,18.56,3400,63.60893632,3400,0.977953508,0.82013,0.892115418,53.17660963,11.79904987,20.15695,3004.068774,94210,31.3608
NIBIO,./NIBIO/plot_18_annotated.las,1,tree_203,7.758823677,25.704,77.3288765,8.52,3400,35.21046956,3400,0.94547313,0.65138,0.771344936,27.72803018,5.038449856,8.1972,2054.618591,25437,12.3804
NIBIO,./NIBIO/plot_18_annotated.las,2,tree_204,6.321384424,10.92,23.889137,7.04,3400,10.01921834,3400,0.961563518,0.83886,0.896030478,12.26493004,4.058400151,6.930750001,877.8786029,9210,10.4912
NIBIO,./NIBIO/plot_18_annotated.las,3,tree_205,12.57765481,41.936,92.5605145,11.88,3400,51.46918272,3400,0.976843765,0.8205,0.891872022,51.92693277,7.20004982,12.0408,5273.628658,82440,15.6325
NIBIO,./NIBIO/plot_18_annotated.las,4,tree_206,14.26267416,54.64,107.5862457,14.52,3400,66.54780821,3400,0.95456,0.80378,0.872705207,58.99187776,10.24244976,14.5469,4795.013187,100000,20.855
NIBIO,./NIBIO/plot_18_annotated.las,5,tree_207,28.94901211,108.784,337.3271678,27.16,3400,188.7596341,3400,0.83445,0.62649,0.715668789,153.2077178,18.79515051,27.22375,2939.827608,100000,34.0156
NIBIO,./NIBIO/plot_18_annotated.las,6,tree_208,9.693303277,30.752,65.30853316,9.4,3400,36.67864834,3400,0.949611869,0.75379,0.840445163,32.13809529,5.843250166,9.28315,3087.559564,43542,14.1024
NIBIO,./NIBIO/plot_18_annotated.las,7,tree_209,9.662642576,32.792,68.43640816,9.76,3400,40.78728604,3400,0.974552732,0.77578,0.863879769,36.21613448,6.204199868,9.581949999,4885.702726,57963,11.8638
NIBIO,./NIBIO/plot_18_annotated.las,8,tree_210,13.92002948,36.768,76.0748145,12.68,3400,49.18954122,3400,0.982032769,0.82164,0.894704869,46.59927775,8.551950288,12.7813,3656.873553,66343,18.142
NIBIO,./NIBIO/plot_18_annotated.las,9,tree_211,20.04668129,80.44,160.5575068,19.56,3400,116.598889,3400,0.90446,0.71938,0.801372592,105.4241944,14.29295073,20.34585,3865.421486,100000,25.8704
NIBIO,./NIBIO/plot_18_annotated.las,10,tree_212,31.23024272,64.896,141.9423533,25.04,3400,113.148385,3400,0.91649,0.64733,0.758746495,85.45683793,20.10184983,26.13715,2953.302383,100000,33.8604
NIBIO,./NIBIO/plot_18_annotated.las,11,tree_213,19.44745966,65.688,168.2698242,18.64,3400,95.12336341,3400,0.93324,0.70052,0.800305167,89.8577649,12.55994982,19.041,3861.15294,100000,25.899
NIBIO,./NIBIO/plot_18_annotated.las,13,tree_214,10.38840956,31.72,76.24119767,10.04,3400,43.38622907,3400,0.938271605,0.75186,0.834785749,35.81149505,6.842649978,10.17995,2923.255458,45846,15.6832
NIBIO,./NIBIO/plot_18_annotated.las,14,tree_215,13.98142227,49.584,93.32801033,12.84,3400,71.70657991,3400,0.97191,0.82171,0.890521031,57.46586394,10.26604943,13.44505,5696.058327,100000,17.556
NIBIO,./NIBIO/plot_18_annotated.las,17,tree_216,9.205866544,16.88,40.53660767,9.96,3400,15.6089898,3400,0.958933026,0.80762,0.8767962,21.5917998,8.842500244,10.69105,944.2270057,15633,16.5564
NIBIO,./NIBIO/plot_18_annotated.las,18,tree_217,13.63037594,49.032,85.8054755,12.6,3400,69.42655549,3400,0.970519376,0.80911,0.882494909,56.59315725,8.647400451,12.64825,5059.939177,85853,16.9672
NIBIO,./NIBIO/plot_18_annotated.las,19,tree_218,13.59535388,45.776,93.51365117,13.72,3400,59.27896466,3400,0.961349997,0.78831,0.866273239,52.63555314,9.269100978,13.7154,4466.767068,88978,19.92
NIBIO,./NIBIO/plot_18_annotated.las,20,tree_219,6.783675282,14.424,33.51674317,7.88,3400,14.69457773,3400,0.954841947,0.79078,0.865101308,18.11378741,5.279350407,8.676399999,842.8665075,11958,14.1873
NIBIO,./NIBIO/plot_18_annotated.las,22,tree_220,7.316405746,17.592,44.60990867,8.28,3400,17.02324753,3400,0.961335217,0.80097,0.873856198,18.68047774,5.044000254,8.44685,1513.877008,19113,12.6252
NIBIO,./NIBIO/plot_18_annotated.las,23,tree_221,19.51015568,69.864,199.2060143,18.6,3400,105.7284735,3400,0.90725,0.67677,0.77524221,98.43408254,14.53960018,19.29715,3356.763543,100000,29.7906
NIBIO,./NIBIO/plot_18_annotated.las,24,tree_222,5.450579949,16.072,32.664927,6.48,3400,13.3005181,3400,0.939409499,0.8007,0.864526269,14.8072375,4.776199807,6.3128,1256.113948,11685,9.3025
NIBIO,./NIBIO/plot_18_annotated.las,25,tree_223,7.927882323,23.264,40.82672283,7.92,3400,25.66867033,3400,0.976025146,0.87172,0.920928562,24.82789515,5.10240016,7.8286,4760.20967,48676,10.2256
NIBIO,./NIBIO/plot_18_annotated.las,26,tree_224,5.305510706,7.104,21.93140883,6.04,3400,6.50509687,3400,0.949757191,0.7172,0.817256569,8.349452347,3.147850404,6.5368,537.7661712,5354,9.955999999
NIBIO,./NIBIO/plot_19_annotated.las,1,tree_225,16.39677446,53.4,96.1121445,15,3400,74.30099955,3400,0.96058,0.82334,0.886680947,65.90061965,12.33419973,15.2632,5069.93982,100000,19.7241
NIBIO,./NIBIO/plot_19_annotated.las,2,tree_226,5.267339882,17.024,27.070062,5.92,3400,16.20398333,3400,0.973489168,0.87793,0.923243488,16.30761007,3.546800011,6.0772,2391.818182,21048,8.8
NIBIO,./NIBIO/plot_19_annotated.las,3,tree_227,21.15411213,60.6,137.782455,15.96,3400,115.7138899,3400,0.92351,0.65437,0.765986309,83.75920265,10.92560015,16.57315,4316.764154,100000,23.1655
NIBIO,./NIBIO/plot_19_annotated.las,4,tree_228,6.471200944,21.344,34.36678533,6.56,3400,20.06882049,3400,0.983741563,0.86591,0.921072567,20.17984017,4.182449799,6.16145,5469.468308,47114,8.614
NIBIO,./NIBIO/plot_19_annotated.las,5,tree_229,7.935241082,26.888,62.03211,8.12,3400,32.65312317,3400,0.959015907,0.76277,0.849709084,26.83558486,4.332499875,8.0596,2892.608807,33696,11.649
NIBIO,./NIBIO/plot_19_annotated.las,6,tree_230,9.139849162,29.656,56.59973217,9.44,3400,30.75024159,3400,0.96780998,0.84631,0.902991283,27.94020522,6.438800235,9.218550001,4353.009259,56415,12.96
NIBIO,./NIBIO/plot_19_annotated.las,7,tree_231,11.83397501,41.56,90.60229984,12.36,3400,46.59865814,3400,0.955828389,0.81262,0.878425709,45.64272514,6.804449971,11.9573,5234.368387,80391,15.3583
